Id,SalePrice
2735,133170.79764746182
2736,137693.45722203216
2737,115260.23211211832
2738,142501.12044986873
2739,154409.23183129088
2740,141494.57880855442
2741,128668.25258036185
2742,153393.91563382643
2743,157436.5599149665
2744,166099.60564148615
2745,149164.98450563411
2746,129705.08992621598
2747,146126.68178609296
2748,124293.43425017987
2749,135138.74825396566
2750,130091.67669022261
2751,137348.76461235108
2752,203179.49443411216
2753,148000.70143201048
2754,249890.59422095763
2755,137643.09259228723
2756,94992.04702021195
2757,77509.06336992192
2758,96604.85946253888
2759,157501.65849520068
2760,125094.4980506465
2761,141689.68428151868
2762,141097.05027918596
2763,186071.66803209562
2764,148228.21898650282
2765,277863.6065854916
2766,129279.44710062767
2767,75522.67620160045
2768,100126.66477821623
2769,127173.74113555485
2770,148300.4323154661
2771,111647.35325614066
2772,88977.32792657985
2773,158754.73986131288
2774,136152.47407902163
2775,108547.81911545568
2776,147983.52146046783
2777,153913.07174738683
2778,121802.33211550342
2779,129099.41639982483
2780,99635.05018430224
2781,102711.47017318444
2782,104792.58074595443
2783,102193.28986923567
2784,125210.227097435
2785,136237.17226046132
2786,73585.97990091896
2787,121561.17849510087
2788,73447.07395189225
2789,178430.0735780418
2790,82234.4541834858
2791,117303.09065207966
2792,56566.28265587068
2793,146628.2907812553
2794,84095.88129506624
2795,121281.00802808661
2796,95611.18733347234
2797,191134.5302123064
2798,103961.17203303134
2799,115565.01899864033
2800,60744.456400150964
2801,109600.49551118433
2802,124942.51716312996
2803,173907.0263741123
2804,129165.20486204294
2805,91660.00303092795
2806,88138.94478999895
2807,156828.65994980148
2808,148167.70348029237
2809,128757.57386604523
2810,131012.84819701899
2811,156434.25600211622
2812,165151.29560932555
2813,169393.56567487717
2814,168466.3996222682
2815,83643.74775169959
2816,225864.54903673462
2817,150588.62013889017
2818,132295.45924187737
2819,189062.99837932925
2820,135860.8124546717
2821,102682.17973499557
2822,208226.63007062513
2823,332896.5926835312
2824,170953.97052160895
2825,144738.42968234274
2826,132290.33340732264
2827,137191.88031635186
2828,222439.55750915236
2829,232667.822565402
2830,236389.73513710217
2831,182428.07793944268
2832,245812.7044422516
2833,277867.1291829105
2834,222020.50713874862
2835,221406.24573803568
2836,193053.76591144386
2837,168940.67475362736
2838,148468.95763982952
2839,170165.98334276347
2840,200468.11913530793
2841,200241.91780694
2842,230178.35302178017
2843,143272.02633866895
2844,168697.97497105482
2845,123727.07697194743
2846,207945.2528421763
2847,197747.6839410414
2848,213945.21222781928
2849,199542.4822033265
2850,284731.66725447617
2851,213085.7356859467
2852,237173.25110032488
2853,243927.64313824987
2854,143726.6886269288
2855,204501.49341704015
2856,197449.08756407897
2857,188437.61821465904
2858,204064.79910953718
2859,113001.28280713584
2860,95144.51636208402
2861,124549.57536025127
2862,194170.12578809465
2863,104374.13027399954
2864,237348.98120586702
2865,142154.47721085677
2866,146595.20249261588
2867,84280.13604181279
2868,107697.60567577022
2869,98776.20405317044
2870,126938.096151496
2871,71221.85769333004
2872,54116.21750417758
2873,92420.5612636206
2874,129138.23903237683
2875,120634.95085379297
2876,166595.32526843707
2877,147581.70172684753
2878,175954.5438427912
2879,134432.15076524348
2880,101021.45493218492
2881,150874.16647036735
2882,166699.48466067357
2883,195190.4495257329
2884,210638.69227261454
2885,184030.9272721741
2886,243719.59938124972
2887,93998.29576122755
2888,145018.36333519797
2889,52591.03882444404
2890,84199.64545816282
2891,138069.0425008942
2892,46352.037709156095
2893,77480.00891521106
2894,59206.76009799862
2895,293617.36170599645
2896,270196.4071033912
2897,197823.32661524118
2898,163291.88457439886
2899,210676.82535200586
2900,161408.41464217537
2901,205811.12982900583
2902,185900.01488709534
2903,325741.7505228155
2904,346421.38429354597
2905,83022.94075344499
2906,213648.9345247818
2907,113101.97789780649
2908,128564.34768655727
2909,164691.46294609908
2910,67099.97241749988
2911,80215.32837147628
2912,149460.24779112544
2913,87783.0643271025
2914,64473.09254944264
2915,71255.08491313645
2916,88504.37466009118
2917,184178.99160857662
2918,93421.16755036009
2919,228628.7665861098
